Company,Title,Track,Location,Region,Tier,Salary,Flags,Posted_Age,WorkModel,Source,URL,Link_Check
Tenstorrent,Software Engineer - AI Accelerator - New Grad,Software,US (see posting),US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://tenstorrent.breezy.hr/p/b0f2c20d8aa2-software-engineer-ai-accelerator-new-grad,search-verified 2026-06-10 (Breezy slug+title active)
Teradyne,"Software Engineer, New College Graduate",Software,"North Reading, MA",US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,"https://jobs.teradyne.com/Teradyne/job/North-Reading-Software-Engineer,-New-College-Graduate,-(Teradyne,-North-Reading,-MA)-MA/1390630400/",search-verified 2026-06-10 (exact title active on LinkedIn)
Tesla,"Technical Sourcer, AI & Robotics",Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a289e7c1dbd8437bebcc6b1,listed<=7d jobright 2026-06-10
Texas Instruments,Software Engineering Rotation Program,Software,"Dallas, TX",US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://careers.ti.com/job/16564567/software-engineering-rotation-program-dallas-tx/,search-verified 2026-06-10 (careers.ti.com ID 16564567)
TikTok,"Software Engineer, Ads Data",Software,San Jose,US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a22de5f4239a4353887d0ec,listed<=7d jobright 2026-06-10
TikTok,Product Designer (Design Engineering AI workflow) - TikTok,Software,San Jose,US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a2288d094d89a1392b520bd,listed<=7d jobright 2026-06-10
TikTok,"Software Engineer, C/C++ SDK Performance Optimization",Software,San Jose,US,Big Tech / Semi leader,,,Jun 10,On Site,jobright:SW,https://jobright.ai/jobs/info/6a299173495d985b994243e2,listed<=7d jobright 2026-06-10
TikTok,"Software Engineer, TikTok LIVE - Foundation - Governance",Software,San Jose,US,Big Tech / Semi leader,,,Jun 04,On Site,jobright:SW,https://jobright.ai/jobs/info/6a0944326186f4685988c144,listed<=7d jobright 2026-06-10
Twitch,Software Engineer 1,Software,"Seattle, WA; SF",US,Big Tech / Semi leader,,,27d,,simplify:SW,https://job-boards.greenhouse.io/twitch/jobs/8548960002,list-bot-verified 2026-06-10
Twitch,Software Engineer 1,Software,SF,US,Big Tech / Semi leader,,,27d,,simplify:SW,https://job-boards.greenhouse.io/twitch/jobs/8367555002,list-bot-verified 2026-06-10
Twitch,Software Engineer 1 - Commerce Engineering,Software,"Seattle, WA; SF",US,Big Tech / Semi leader,,,2mo,,simplify:SW,https://job-boards.greenhouse.io/twitch/jobs/8459320002,list-bot-verified 2026-06-10
Twitch,"Software Engineer, Creator Sponsorships",Software,"Seattle, WA",US,Big Tech / Semi leader,,,Jun 04,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a224ab17c30cc2cc516e1c6,listed<=7d jobright 2026-06-10
Twitch,"Software Engineer, Creator Sponsorships",Software,"San Francisco, CA",US,Big Tech / Semi leader,,,Jun 04,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a224aad7c30cc2cc516e1c1,listed<=7d jobright 2026-06-10
Twitch,Software Engineer I,Software,"San Francisco, CA",US,Big Tech / Semi leader,,,Jun 04,On Site,jobright:SW,https://jobright.ai/jobs/info/6a04e1c422395b6dc6da1900,listed<=7d jobright 2026-06-10
Twitch,Software Engineer I,Software,"Seattle, WA",US,Big Tech / Semi leader,,,Jun 04,On Site,jobright:SW,https://jobright.ai/jobs/info/6a17bed8f45c6530ce9af294,listed<=7d jobright 2026-06-10
Twitch,Software Engineer I - Ad Supply Experiences,Software,"San Francisco, CA",US,Big Tech / Semi leader,$193k/yr,,47d,,speedy:FAANG,https://job-boards.greenhouse.io/twitch/jobs/8519628002,list-bot-verified 2026-06-10
Twitch,Software Engineer I - Commerce Engineering,Software,"San Francisco, CA",US,Big Tech / Semi leader,$193k/yr,,77d,,speedy:FAANG,https://job-boards.greenhouse.io/twitch/jobs/8457711002,list-bot-verified 2026-06-10
Uber,Graduate 2026 Software Engineer I - Mobile - Android,Software,"San Francisco, California, United States",US,Big Tech / Semi leader,$173k/yr,,67d,,speedy:FAANG,https://www.uber.com/global/en/careers/list/158037,list-bot-verified 2026-06-10
Uber,Graduate 2026 Software Engineer I - Mobile - iOS,Software,"San Francisco, California, United States",US,Big Tech / Semi leader,$173k/yr,,68d,,speedy:FAANG,https://www.uber.com/global/en/careers/list/158011,list-bot-verified 2026-06-10
Western Digital,"New College Grad Engineer, Software Development Test Engineering",Software,"Irvine, CA",US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://jobs.smartrecruiters.com/WesternDigital/743999841330901-new-college-grad-engineer-software-development-test-engineering,search-verified 2026-06-10 (SmartRecruiters active posting)
xAI,AI Tutor - Audio Editing,Software,United States,US,Big Tech / Semi leader,,,Jun 10,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea944b07a86277877be6,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Swahili,Software,United States,US,Big Tech / Semi leader,,,Jun 09,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a0b7d2b22d0d34036c8cf0c,listed<=7d jobright 2026-06-10
xAI,Data Engineer,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a1d04509111f771d1a170b5,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Arabic,Software,United States,US,Big Tech / Semi leader,,,Jun 06,Remote,jobright:ENG,https://jobright.ai/jobs/info/69eb056a58811370cb136443,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Portuguese,Software,United States,US,Big Tech / Semi leader,,,Jun 06,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e938260a6e09555303a5ff,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Korean,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea8eb897ee41d28314ce,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Vietnamese,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea91f400923a0090b4fe,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Turkish,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69cdb750366bb95ba5501f6f,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Hindi,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea9933c2ed3770bca079,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Thai,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea8a4f290f7450ea4093,listed<=7d jobright 2026-06-10
xAI,AI Tutor - German,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69ccd696366bb95ba54f72e4,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Japanese,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e912b13aa0c479643a6bac,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Dutch,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e8ef4858811370cb129267,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Italian,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e8eb5a3aa0c479643a5a56,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Urdu,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69eac3ad3aa0c479643b17ae,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Swedish,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e9c71ae0cd471b2f13f346,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Portuguese,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e911067820c036924e4d53,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Chinese,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69cd8189cfdc6132f941a18c,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Dutch,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e9118558811370cb12a1e6,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Marathi,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a17a240b091c7417c500336,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Hebrew,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69cdacc3398fb071abf7b2f9,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Tagalog,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a20dcb24bdf8a5a96bd369d,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Gujarati,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06eaa138dbee7915cf778a,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Tamil,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69eac3690a6e095553042b4b,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Spanish,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea8a4f290f7450ea408e,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Tagalog,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e911067820c036924e4d55,listed<=7d jobright 2026-06-10
xAI,AI Tutor - French,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea8933c2ed3770bca06a,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Polish,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e911067820c036924e4d51,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Punjabi,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea8a4f290f7450ea4092,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Bengali,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69ccd5e9891d7b11cfcb4111,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Polish,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06eab038dbee7915cf77a6,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Danish,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e912b07820c036924e4db9,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Norwegian,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06eaaa4b07a86277877c10,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Danish,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea7eb897ee41d28314b2,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Italian,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e911144b0fa35a7076b417,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Telugu,Software,United States,US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG,https://jobright.ai/jobs/info/69cdb750366bb95ba5501f6e,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Punjabi,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e949797820c036924e7062,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Gujarati,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e913d4e0cd471b2f13a2e2,listed<=7d jobright 2026-06-10
xAI,AI Healthcare and Administration Tutor,Software,United States,US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG,https://jobright.ai/jobs/info/69c34d3a753c101b2156f4c7,listed<=7d jobright 2026-06-10
xAI,AI Healthcare and Administration Tutor,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea7bb897ee41d28314a7,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Telugu,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e913fbe0cd471b2f13a2eb,listed<=7d jobright 2026-06-10
xAI,AI Tutor - Finnish,Software,United States,US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06eaa24b07a86277877bff,listed<=7d jobright 2026-06-10
Xaira Therapeutics,AI in Residence,Software,"South San Francisco, California, United States",US,Big Tech / Semi leader,,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a277416dd8e783ddaa0a155,listed<=7d jobright 2026-06-10
🔥 Amazon,Software Engineer 1,Software,"Seattle, WA; SF",US,Big Tech / Semi leader,,,13d,,simplify:SW,https://amazon.jobs/en/jobs/3141336/software-engineer-i,list-bot-verified 2026-06-10
🔥 Amazon,Data Engineer 1 - AWS WW Field Enablement - Analytics and Product Operations,Software,"Seattle, WA",US,Big Tech / Semi leader,,,1mo,,simplify:AIML,https://amazon.jobs/en/jobs/10410579/data-engineer-i-aws-ww-field-enablement-analytics-and-product-operations,list-bot-verified 2026-06-10
🔥 NVIDIA,Applied Machine Learning Engineer – New College Grad 2026 - Circuit Design,Software,"Santa Clara, CA",US,Big Tech / Semi leader,,,4mo,,simplify:AIML,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Applied-Machine-Learning-Engineer--Circuit-Design---New-College-Grad-2026_JR2011517,list-bot-verified 2026-06-10
🔥 Salesforce,Software Engineer 1 - Service Network - Slack,Software,"Seattle, WA; SF",US,Big Tech / Semi leader,,,6d,,simplify:SW,https://salesforce.wd12.myworkdayjobs.com/External_Career_Site/job/Washington---Seattle/Software-Engineer-I--Service-Network---Slack_JR342034-1,list-bot-verified 2026-06-10
🔥 Uber,Software Engineer 1,Software,"Sunnyvale, CA",US,Big Tech / Semi leader,,,2mo,,simplify:SW,https://www.uber.com/global/en/careers/list/156116/,list-bot-verified 2026-06-10
Akuna Capital University,Junior Quantitative Researcher - Prediction Markets,Software,"Chicago, IL",US,Quant/HFT (top salary),,,1mo,,simplify:Quant,https://www.akunacapital.com/careers/job/7863348/?gh_jid=7863348,list-bot-verified 2026-06-10
Aquatic Capital Management,Software Engineer – Early Career,Software,"Chicago, IL; NYC",US,Quant/HFT (top salary),,,2mo,,simplify:SW,https://job-boards.greenhouse.io/aquaticcapitalmanagement/jobs/8489226002,list-bot-verified 2026-06-10
Citadel Securities,Software Engineer – University Graduate - US,Software,"Miami, FL; NYC",US,Quant/HFT (top salary),,,7mo,,simplify:SW,https://www.citadelsecurities.com/careers/details/software-engineer-university-graduate-us/,list-bot-verified 2026-06-10
DRW,Trade Systems Engineer,Software,Chicago,US,Quant/HFT (top salary),,,Jun 04,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a12eb1d83d714428982f56d,listed<=7d jobright 2026-06-10
DV Trading LLC,Software Developer (New York),Software,New York,US,Quant/HFT (top salary),,,Jun 09,On Site,jobright:SW,https://jobright.ai/jobs/info/6a2856871dbd8437bebca747,listed<=7d jobright 2026-06-10
DV Trading LLC,Software Developer (Chicago),Software,"Chicago, IL",US,Quant/HFT (top salary),,,Jun 05,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a06078b7c753c287f6fe400,listed<=7d jobright 2026-06-10
Geneva Trading,Junior Software Engineer,Software,"Chicago, IL",US,Quant/HFT (top salary),,,2mo,,simplify:SW,https://job-boards.greenhouse.io/genevatrading/jobs/5085231007,list-bot-verified 2026-06-10
Hudson River Trading,Junior Quantitative Latency Engineer,Software,London,US,Quant/HFT (top salary),,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a06ebc64b07a86277877de4,listed<=7d jobright 2026-06-10
Hudson River Trading,Junior Quantitative Latency Engineer,Software,"Chicago, Illinois, United States",US,Quant/HFT (top salary),,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a1223f412f8b43cf398bfed,listed<=7d jobright 2026-06-10
Hudson River Trading,Junior Quantitative Latency Engineer,Software,New York City,US,Quant/HFT (top salary),,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a06ebc64b07a86277877de9,listed<=7d jobright 2026-06-10
Hudson River Trading,Junior Quantitative Latency Engineer,Software,Chicago,US,Quant/HFT (top salary),,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a06ebc64b07a86277877de8,listed<=7d jobright 2026-06-10
Hudson River Trading,Junior Quantitative Latency Engineer,Software,"New York, NY, United States",US,Quant/HFT (top salary),,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a06ebc74b07a86277877dee,listed<=7d jobright 2026-06-10
Hudson River Trading,Junior Quantitative Latency Engineer,Software,Austin,US,Quant/HFT (top salary),,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a1223f412f8b43cf398bfea,listed<=7d jobright 2026-06-10
IMC Trading,"Software Engineer, Early Career",Software,"Chicago, United States",US,Quant/HFT (top salary),,,Jun 04,On Site,jobright:SW,https://jobright.ai/jobs/info/6a214f79c00e701fe836de8d,listed<=7d jobright 2026-06-10
Squarepoint,Junior Quant Researcher - ML Alpha Research,Software,New York,US,Quant/HFT (top salary),,,Jun 04,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a222ec6ca8f0b365d7ab247,listed<=7d jobright 2026-06-10
Squarepoint,Junior Quant Researcher - ML Alpha Research,Software,London,US,Quant/HFT (top salary),,,Jun 04,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a222ec6ca8f0b365d7ab246,listed<=7d jobright 2026-06-10
Susquehanna International Group (SIG),Quantitative Strategy Developer New Grad,Software,"Ardmore, PA",US,Quant/HFT (top salary),,,4mo,,simplify:Quant,https://careers-sig.icims.com/jobs/9531/job?mobile=true&needsRedirect=false,list-bot-verified 2026-06-10
TransMarket Group,Junior Quantitative Trader,Software,"Chicago, IL",US,Quant/HFT (top salary),,,7d,,simplify:Quant,https://job-boards.greenhouse.io/transmarketgroup/jobs/5151574007?gh_jid=5151574007,list-bot-verified 2026-06-10
Base-2 Solutions,Junior Software Engineer,Software,"Hanover, MD",US,Semiconductor (TW/global),,,Jun 10,On Site,jobright:SW,https://jobright.ai/jobs/info/6a296ae91de59e0682a7efb0,listed<=7d jobright 2026-06-10
Base-2 Solutions,Junior Software Engineer,Software,"Annapolis Junction, MD",US,Semiconductor (TW/global),,,Jun 09,On Site,jobright:SW,https://jobright.ai/jobs/info/6a28da757061b51a3a5f8424,listed<=7d jobright 2026-06-10
Cleveland-Cliffs,AI Cybersecurity Engineer,Software,"Corporate Headquarters, US",US,Semiconductor (TW/global),,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69f0b8d5ecbc8c2f73200d63,listed<=7d jobright 2026-06-10
JPMorganChase,"Associate, Automation Testing Java Developer",Software,"880 Powder Mill Rd, Wilmington, DE, 19803, US",US,Semiconductor (TW/global),,,Jun 05,On Site,jobright:SW,https://jobright.ai/jobs/info/69f393fbc78b9e451895643e,listed<=7d jobright 2026-06-10
Major League Baseball (MLB),Associate Software Engineer,Software,"San Francisco, CA",US,Semiconductor (TW/global),,,Jun 09,On Site,jobright:SW,https://jobright.ai/jobs/info/69efda104b0fa35a7078c23a,listed<=7d jobright 2026-06-10
Amazon,Robotics - Software Development Engineer,Software,"Toronto, Ontario, CAN",Intl,Big Tech / Semi leader,,,Jun 10,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0761528f3e371eb617619d,listed<=7d jobright 2026-06-10
Amazon,"Software Development Engineer, Prime Acquisition",Software,"Vancouver, British Columbia, CAN",Intl,Big Tech / Semi leader,,,Jun 09,On Site,jobright:SW,https://jobright.ai/jobs/info/6a2873101dbd8437bebcb43d,listed<=7d jobright 2026-06-10
Cerebras,New Grad Software Engineer,Software,"Toronto, ON, Canada",Intl,Big Tech / Semi leader,,,0d,,simplify:SW,https://boards.greenhouse.io/embed/job_app?token=7621008003,list-bot-verified 2026-06-10
Cerebras,Software Engineer New Grad,Software,"Toronto, ON, Canada; Sunnyvale, CA",Intl,Big Tech / Semi leader,,,0d,,simplify:SW,https://boards.greenhouse.io/embed/job_app?token=7731286003,list-bot-verified 2026-06-10
Figma,"Software Engineer, Full Stack",Software,Canada,Intl,Big Tech / Semi leader,,,Jun 05,Remote,jobright:SW,https://jobright.ai/jobs/info/6a07214e078fec52738aa400,listed<=7d jobright 2026-06-10
Qualcomm,"Associate Support Engineer, AI Software Lab",Software,"Markham, Ontario, Canada",Intl,Big Tech / Semi leader,,,Jun 04,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0499437c753c287f6f1844,listed<=7d jobright 2026-06-10
Sony Pictures Imageworks,Associate Software Engineer,Software,"Vancouver, British Columbia, Canada",Intl,Big Tech / Semi leader,,,Jun 08,On Site,jobright:SW,https://jobright.ai/jobs/info/6a27ace51dbd8437bebc77c0,listed<=7d jobright 2026-06-10
Tenstorrent,Software Engineer - NCG,Software,CA / TX / Ontario,Intl,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://tenstorrent.breezy.hr/p/42f1dd5cf463-software-engineer-ncg,search-verified 2026-06-10 (Breezy slug+title active)
VirtueTech Recruitment Group,"Junior C# .NET Developer / Energy Trading / ETRM / £60,000 / London (Hybrid)",Software,"Greater London, England, United Kingdom",Intl,Quant/HFT (top salary),,,Jun 10,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a299f60c07d4b6ae1c41c4b,listed<=7d jobright 2026-06-10
MediaTek 聯發科,115年度校招/研發替代役/應屆預聘正職_演算法開發_影像演算法,Software,新竹市東區,TW,Big Tech / Semi leader,,,entry:2026應屆/研替/預聘,,agent:TW-sweep,https://www.1111.com.tw/job/132176462,search-verified 2026-06-10 (1111 listing indexed no closed marker)
MediaTek 聯發科,115年度校招/研發替代役/應屆預聘正職_資訊(IT)工程師,Software,新竹市東區,TW,Big Tech / Semi leader,,,entry:2026應屆/研替/預聘,,agent:TW-sweep,https://www.1111.com.tw/job/132176457,"search-verified 2026-06-10 (1111 listing, apply via MediaTek eREC)"
NVIDIA Taiwan,"System Software Engineer, GPU - New College Grad",Software,Taipei,TW,Big Tech / Semi leader,,,entry:new grad,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/System-Software-Engineer--GPU---New-College-Grad_JR1956367-1,search-verified 2026-06-10 (Workday JR1956367 indexed Taipei)
NVIDIA Taiwan,System Software Engineer (RDSS),Software,Taipei,TW,Big Tech / Semi leader,,,entry:RDSS 研替 應屆,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Taipei/System-Software-Engineer--RDSS-Intern-_JR2008241,search-verified 2026-06-10 (Workday JR2008241 indexed 2026 RDSS)
NVIDIA Taiwan,Developer Technology Engineer (RDSS),Software,Taipei,TW,Big Tech / Semi leader,,,entry:RDSS 研替 應屆,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/en-US/UniversityJobs/job/Taiwan-Taipei/Developer-Technology-Engineer--RDSS-Intern-_JR1947131-1,search-verified 2026-06-10 (Workday UniversityJobs JR1947131 indexed)
Novatek 聯詠,語音暨音頻音訊軟體工程師 (S4I1) — 經歷不拘,Software,新竹,TW,Semiconductor (TW/global),,,entry:經歷不拘,,agent:TW-sweep,https://program.104.com.tw/NCKU/job/10727479,search-verified 2026-06-10 (program.104 NCKU exact S4I1 title)
Realtek 瑞昱,115年度研發替代役&預聘_應屆畢業人才-AI演算法開發/軟體設計工程師,Software,新竹市東區,TW,Semiconductor (TW/global),,,entry:應屆碩博/研替&預聘,,agent:TW-sweep,https://www.1111.com.tw/job/130312574,search-verified 2026-06-10 (1111 listing updated 2026-02-03)
