Company,Title,Track,Location,Region,Tier,Salary,Flags,Posted_Age,WorkModel,Source,URL,Link_Check
Micron,"New College Grad - CAD/Computer Engineer, Central",EDA / CAD,US (see posting),US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://micron.wd1.myworkdayjobs.com/en-US/External/job/New-College-Grad---CAD-Computer-Engineer--Central-Engineering_JR86567,search-verified 2026-06-10 (Workday JR86567 live)
NVIDIA,Software Engineer - Hardware Tools and Methodology - New College Grad 2026,EDA / CAD,"US, CA, Santa Clara",US,Big Tech / Semi leader,$172k/yr,,7d,,speedy:FAANG,https://nvidia.wd5.myworkdayjobs.com/en-US/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Software-Engineer--Hardware-Tools-and-Methodology---New-College-Grad-2026_JR2018659,list-bot-verified 2026-06-10
NVIDIA,"Software Engineer, Hardware Tools and Methodology - New College Grad 2026",EDA / CAD,US (see posting),US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Software-Engineer--Hardware-Tools-and-Methodology---New-College-Grad-2026_JR2018659,list-bot-verified 2026-06-10 (cross-ref JR2018659)
NVIDIA,Power Methodology and Modeling Engineer - New College Grad 2026,EDA / CAD,US (see posting),US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Power-Methodology-and-Modeling-Engineer---New-College-Grad-2026_JR2017486-1,search-verified 2026-06-10 (Workday title+JR2017486 match)
Garmin,Software Engineer 1 - Embedded Software,Firmware / Embedded,"Olathe, KS",US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://careers.garmin.com/jobs/16827?lang=en-us,search-verified 2026-06-10 (careers.garmin.com Olathe ID 16827)
Garmin,Embedded Software Engineer 1,Firmware / Embedded,"Cary, NC",US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://careers.garmin.com/jobs/17783?lang=en-us,search-verified 2026-06-10 (careers.garmin.com + Jobright list)
KLA,Software Engineer ( Embedded Software/Firmware Development / Embedded Image Processing ),Firmware / Embedded,"Ann Arbor, MI",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:SW,https://jobright.ai/jobs/info/6a28d334fd37e62bb47ab5c6,listed<=7d jobright 2026-06-10; search-confirmed 2026-06-10
SpaceX,Wireless Firmware Engineer (Starlink Mobile),Firmware / Embedded,"Sunnyvale, CA",US,Big Tech / Semi leader,,us-person-likely,Jun 10,On Site,jobright:ENG,https://job-boards.greenhouse.io/spacex/jobs/8376486002,search-verified 2026-06-10; direct employer link (retitled Direct To Cell open)
Western Digital,"New College Grad Engineer, Firmware Engineering",Firmware / Embedded,"Irvine, CA",US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://jobs.smartrecruiters.com/WesternDigital/743999976965184-new-college-grad-engineer-firmware-engineering,search-verified 2026-06-10 (SmartRecruiters active posting)
🔥 Google,Software Engineer – Early Career - Embedded Systems and Firmware,Firmware / Embedded,"9 locationsSeattle, WA; LA; Raleigh, NC; Durham, NC; Kirkland, WA; NYC; Sunnyvale, CA; Mountain View, CA; Atlanta, GA",US,Big Tech / Semi leader,,,6mo,,simplify:HW,https://www.google.com/about/careers/applications/jobs/results/96957711316329158,list-bot-verified 2026-06-10
Amazon,"Hardware Development Engineer, Hardware Development, Amazon LEO",Hardware (general),"Redmond, Washington, USA",US,Big Tech / Semi leader,,,Jun 06,On Site,jobright:ENG,https://www.amazon.jobs/en/jobs/3086616/hardware-development-engineer-hardware-development-amazon-leo,search-verified 2026-06-10; direct employer link (live on amazon.jobs)
Hewlett Packard Enterprise,Electrical/Hardware Engineer,Hardware (general),"Spring, Texas, United States of America",US,Big Tech / Semi leader,,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a26251114de9460dc8490e6,listed<=7d jobright 2026-06-10; search-confirmed 2026-06-10
KLA,HPC Hardware Engineer,Hardware (general),"Milpitas, CA, US",US,Big Tech / Semi leader,,,Jun 10,On Site,jobright:ENG,https://kla.wd1.myworkdayjobs.com/Search/job/Milpitas-CA/HPC-Hardware-Engineer_2530105,search-verified 2026-06-10; direct employer link (live on KLA Workday)
SpaceX,RF Silicon Software Engineer (RFIC Engineering),Hardware (general),"Redmond, WA",US,Big Tech / Semi leader,,us-person-likely,Jun 08,On Site,jobright:ENG,https://job-boards.greenhouse.io/spacex/jobs/8196633002,search-verified 2026-06-10; direct employer link (Greenhouse req live June 8)
SpaceX,"Hardware Test Specialist, Failure Analysis (Starlink)",Hardware (general),"Redmond, WA",US,Big Tech / Semi leader,,us-person-likely,Jun 08,On Site,jobright:ENG,https://job-boards.greenhouse.io/spacex/jobs/8420958002,search-verified 2026-06-10; direct employer link (retitled Gateway role open)
SpaceX,RFIC Engineer (Starshield Silicon),Hardware (general),"Hawthorne, CA",US,Big Tech / Semi leader,,us-person-likely,Jun 05,On Site,jobright:ENG,https://job-boards.greenhouse.io/spacex/jobs/8087272002,search-verified 2026-06-10; direct employer link (Greenhouse Starshield RFIC open)
SpaceX,"Hardware Test Automation Engineer, Satellites (Starlink)",Hardware (general),"Redmond, WA",US,Big Tech / Semi leader,,us-person-likely,Jun 05,On Site,jobright:ENG,https://job-boards.greenhouse.io/spacex/jobs/8239943002,search-verified 2026-06-10; direct employer link (Greenhouse req indexed open)
SpaceX,"Hardware Development Engineer, Power (Starlink)",Hardware (general),"Redmond, WA",US,Big Tech / Semi leader,,us-person-likely,Jun 04,On Site,jobright:ENG,https://job-boards.greenhouse.io/spacex/jobs/8534765002,search-verified 2026-06-10; direct employer link (recent Greenhouse req open)
Adobe,Software Development Engineer,Software,"San Jose, CA",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:SW,https://jobright.ai/jobs/info/69cc6560e1921223acc75aab,listed<=7d jobright 2026-06-10
Adobe,Junior Software Development Engineer,Software,San Jose,US,Big Tech / Semi leader,$168k/yr,,37d,,speedy:FAANG,https://adobe.wd5.myworkdayjobs.com/en-US/external_experienced/job/San-Jose/Junior-Software-Development-Engineer_R168092,list-bot-verified 2026-06-10
Airbnb,iOS Software Engineer - Airbnb - New Grad,Software,"San Francisco, CA, Seattle, WA",US,Big Tech / Semi leader,$183k/yr,,43d,,speedy:FAANG,https://careers.airbnb.com/positions/7859317?gh_jid=7859317,list-bot-verified 2026-06-10
All Metals Processing of Orange County,#1731 / Junior Software Developer,Software,"EMBEE, Santa Ana, CA, US",US,Big Tech / Semi leader,,,Jun 10,On Site,jobright:SW,https://jobright.ai/jobs/info/6a2990500c4972328e7e42fa,listed<=7d jobright 2026-06-10
Amazon,Robotics - Software Development Engineer,Software,"Sunnyvale, California, USA",US,Big Tech / Semi leader,,,Jun 10,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0842566186f4685988692b,listed<=7d jobright 2026-06-10
Amazon,Robotics - Software Development Engineer,Software,"North Reading, Massachusetts, USA",US,Big Tech / Semi leader,,,Jun 10,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a13e7a212f8b43cf3990e1b,listed<=7d jobright 2026-06-10
Amazon,"Data Engineer, Ads Science Analysis & Tech (ASAT)",Software,"New York, United States",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a28b97a1dbd8437bebcce79,listed<=7d jobright 2026-06-10
Amazon,"Data Engineer, Ads Science Analysis & Tech (ASAT)",Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a28aa822d6c332ee52e77b7,listed<=7d jobright 2026-06-10
Amazon,"Data Engineer, Ads Science Analysis & Tech (ASAT)",Software,"Seattle, WA",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a28aa3d7061b51a3a5f7315,listed<=7d jobright 2026-06-10
Amazon,"Data Engineer, Ads Science Analysis & Tech (ASAT)",Software,"Seattle, Washington, USA",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a2856e0883c0d3be6541471,listed<=7d jobright 2026-06-10
Amazon,"Data Engineer, Ads Science Analysis & Tech (ASAT)",Software,"Palo Alto, California, USA",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a2856df883c0d3be6541470,listed<=7d jobright 2026-06-10
Amazon,"DCO Tech, AWS Infrastructure Services",Software,"Frederick, Maryland, USA",US,Big Tech / Semi leader,,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a1db033e24ef3652583916e,listed<=7d jobright 2026-06-10
Amazon,"Software Development Engineer, AI/ML Engineering Team",Software,"Newark, New Jersey, USA",US,Big Tech / Semi leader,,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a26e95c12f02023422612ac,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Seattle, WA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/69ebc2620a6e095553049e8b,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Westboro, WI",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/69ebfb7bdc35f7132c4b493d,listed<=7d jobright 2026-06-10
Amazon,Robotics - Software Development Engineer,Software,"Middlesex County, MA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a08956c8f3e371eb6180dc9,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"North Reading, Massachusetts, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0610887c753c287f6fe851,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Nashville, Tennessee, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0610877c753c287f6fe84d,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Seattle, Washington, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0f4a8e619335383fb2aa20,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Austin, Texas, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0680a17c753c287f703ad5,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer, Tech Deployment",Software,"Bellevue, Washington, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/69f9042d0b36ff035475c829,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Bellevue, Washington, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0610867c753c287f6fe84c,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer, Tech Deployment",Software,"Westboro, Wisconsin, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/69f90431db88714bcdfbd0e3,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer, Tech Deployment",Software,"Nashville, Tennessee, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/69f90429b1fc847fc1aea3d6,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer, Tech Deployment",Software,"North Reading, Massachusetts, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/69f9042d582f810f9c8cfc6e,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer, Tech Deployment",Software,"Austin, Texas, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/69f90431db88714bcdfbd0e2,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Westboro, Wisconsin, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0f4a93619335383fb2aa28,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer, Tech Deployment",Software,"Seattle, Washington, USA",US,Big Tech / Semi leader,,,Jun 07,On Site,jobright:ENG,https://jobright.ai/jobs/info/69f90429a3d34b4f76f5f8fd,listed<=7d jobright 2026-06-10
Amazon,Robotics - Software Development Engineer,Software,"North Reading, MA",US,Big Tech / Semi leader,,,Jun 06,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0873768f3e371eb618069e,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Boston, MA",US,Big Tech / Semi leader,,,Jun 06,On Site,jobright:ENG,https://jobright.ai/jobs/info/69cf0393cdb525785fb9e09b,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Middlesex County, MA",US,Big Tech / Semi leader,,,Jun 06,On Site,jobright:ENG,https://jobright.ai/jobs/info/69cefae5cfdc6132f942ea60,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Bellevue, WA",US,Big Tech / Semi leader,,,Jun 06,On Site,jobright:ENG,https://jobright.ai/jobs/info/69ebc9e358811370cb13ce1e,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"North Reading, MA",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69cf2656cfdc6132f942fe5d,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Austin, TX",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69cefae8891d7b11cfccefc7,listed<=7d jobright 2026-06-10
Amazon,"Robotics Systems Engineer I, Tech Deployment",Software,"Nashville, TN",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69cefae7366bb95ba5511b63,listed<=7d jobright 2026-06-10
Amazon,"Machinist, Quantum Computing",Software,"Pasadena, CA",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69eb415ddc35f7132c4af0e4,listed<=7d jobright 2026-06-10
Amazon,"Cloud Systems Engineer I, ADC System Security Engineering",Software,"Herndon, Virginia, USA",US,Big Tech / Semi leader,,,Jun 04,Hybrid,jobright:ENG,https://jobright.ai/jobs/info/6a21bf7e7c30cc2cc516af30,listed<=7d jobright 2026-06-10
Amazon,"Software Development Engineer, PXT",Software,"Bellevue, Washington, USA",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:SW,https://jobright.ai/jobs/info/6a0f128480bf0430c76309fd,listed<=7d jobright 2026-06-10
Amazon,Software Engineer I - Creator Sponsorships,Software,"San Francisco, California, USA",US,Big Tech / Semi leader,$178k/yr,,21d,,speedy:FAANG,https://www.amazon.jobs/jobs/10426761/apply,list-bot-verified 2026-06-10
Amazon,Data Engineer I - Amazon Publisher Monetization - Analytics,Software,"Seattle, Washington, USA",US,Big Tech / Semi leader,$178k/yr,,41d,,speedy:FAANG,https://www.amazon.jobs/jobs/10414428/apply,list-bot-verified 2026-06-10
Amazon Web Services (AWS),"Cloud Systems Engineer I, ADC System Security Engineering",Software,"Herndon, VA",US,Big Tech / Semi leader,,,Jun 09,Hybrid,jobright:ENG,https://jobright.ai/jobs/info/6a298913d3ec8317fe13e8c9,listed<=7d jobright 2026-06-10
Amperesand,Software Engineer,Software,"San Francisco, California, United States",US,Big Tech / Semi leader,,,Jun 10,On Site,jobright:SW,https://jobright.ai/jobs/info/6a226864597131741415eb8c,listed<=7d jobright 2026-06-10
Amperesand,Software Engineer,Software,"Reno, Nevada, United States",US,Big Tech / Semi leader,,,Jun 10,On Site,jobright:SW,https://jobright.ai/jobs/info/6a226858597131741415eb7f,listed<=7d jobright 2026-06-10
Amperesand,Software Engineer,Software,Reno (NV),US,Big Tech / Semi leader,,,Jun 04,On Site,jobright:SW,https://jobright.ai/jobs/info/6a226861597131741415eb85,listed<=7d jobright 2026-06-10
Amperesand,Software Engineer,Software,San Francisco (SF),US,Big Tech / Semi leader,,,Jun 04,On Site,jobright:SW,https://jobright.ai/jobs/info/6a226861597131741415eb86,listed<=7d jobright 2026-06-10
Anduril,Early Career Software Engineer,Software,"Newport Beach, CA",US,Big Tech / Semi leader,,us-person-likely,1mo,,simplify:SW,https://boards.greenhouse.io/andurilindustries/jobs/4802146007,list-bot-verified 2026-06-10
Anduril Industries,Software Engineer,Software,"Broomfield, CO",US,Big Tech / Semi leader,,us-person-likely,Jun 09,On Site,jobright:SW,https://jobright.ai/jobs/info/6a06febd24dcb03739f1cb3c,listed<=7d jobright 2026-06-10
Anduril Industries,Software Engineer,Software,"Broomfield, Colorado, United States",US,Big Tech / Semi leader,,us-person-likely,Jun 09,On Site,jobright:SW,https://jobright.ai/jobs/info/68e2ddcbf758fe1f97e5afa1,listed<=7d jobright 2026-06-10
Anduril Industries,"Software Engineer, Intelligence Systems",Software,"Reston, VA (NOVA-01)",US,Big Tech / Semi leader,,us-person-likely,Jun 06,On Site,jobright:SW,https://jobright.ai/jobs/info/6a0f2f8972b52f7225f3b7cc,listed<=7d jobright 2026-06-10
Anduril Industries,"Software Engineer, Intelligence Systems",Software,"Reston, Virginia, United States",US,Big Tech / Semi leader,,us-person-likely,Jun 06,On Site,jobright:SW,https://jobright.ai/jobs/info/6a21c12f338c0123051205a1,listed<=7d jobright 2026-06-10
Anduril Industries,2026 Early Career Software Engineer,Software,"Seattle, WA",US,Big Tech / Semi leader,,us-person-likely,Jun 04,On Site,jobright:SW,https://jobright.ai/jobs/info/69e95cbe58811370cb12cf66,listed<=7d jobright 2026-06-10
Apple,Machine Learning Engineer - Visual Intelligence,Software,"Seattle, Washington, United States",US,Big Tech / Semi leader,,,Jun 04,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a21e06cca8f0b365d7a9868,listed<=7d jobright 2026-06-10
Cadence,Software Engineer I,Software,"Austin, TX",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:SW,https://jobright.ai/jobs/info/6a0607ae7c753c287f6fe49c,listed<=7d jobright 2026-06-10
Cadence,"Software Engineer (Numerical Analysis, C++, Optimization, Mathematics) - New College Grad",Software,"BOSTON 02, US",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:SW,https://jobright.ai/jobs/info/6a0be68a963f7a67d95d3d35,listed<=7d jobright 2026-06-10
Cadence,"Software Engineer (Numerical Analysis, C++, Optimization, Mathematics) - New College Grad",Software,Greater Boston,US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:SW,https://jobright.ai/jobs/info/6a060c43f3d6cc51d638e364,listed<=7d jobright 2026-06-10
Cadence,Software Engineer I,Software,"SAN JOSE, US",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:SW,https://jobright.ai/jobs/info/6a04ec9cbc4184089f240b32,listed<=7d jobright 2026-06-10
Cadence,Software Engineer I,Software,"San Jose, CA",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:SW,https://jobright.ai/jobs/info/6a060230320bff2205ea7070,listed<=7d jobright 2026-06-10
Cadence Design Systems,Software Engineer – New College Grad - Numerical Analysis - C++,Software,"Boston, MA",US,Big Tech / Semi leader,,,22d,,simplify:SW,https://cadence.wd1.myworkdayjobs.com/University_Talent/job/BOSTON-02/Software-Engineer--Numerical-Analysis--C----Optimization--Mathematics----New-College-Grad_R52506-1,list-bot-verified 2026-06-10
Cadence Design Systems,Software Engineer 1,Software,"San Jose, CA",US,Big Tech / Semi leader,,,27d,,simplify:SW,https://cadence.wd1.myworkdayjobs.com/External_Careers/job/SAN-JOSE/Software-Engineer-I_R54764-1,list-bot-verified 2026-06-10
Cerebras,Software Engineer New Grad,Software,"Sunnyvale, CA",US,Big Tech / Semi leader,,,0d,,simplify:SW,https://boards.greenhouse.io/embed/job_app?token=7621174003,list-bot-verified 2026-06-10
Cerebras,New Graduate Software Engineer - Sunnyvale,Software,"Sunnyvale, CA",US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://job-boards.greenhouse.io/earlytalentcerebras/jobs/7621174003,search-verified 2026-06-10 (Greenhouse application active)
Cerebras,New Grad - ML Stack Optimization Engineer,Software,US (see posting),US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://job-boards.greenhouse.io/cerebrassystems/jobs/7620986003,search-verified 2026-06-10 (Greenhouse application active)
Cisco,Software Engineer 1 - Devices Technology Group,Software,North Carolina,US,Big Tech / Semi leader,,,1d,,simplify:SW,https://cisco.wd5.myworkdayjobs.com/cisco_careers/job/RTP-North-Carolina-US/Software-Engineer-I--Full-Time----Devices-Technology-Group---United-States_2011256,list-bot-verified 2026-06-10
Cisco,Software Engineer 1,Software,"Research Triangle, Durham, NC",US,Big Tech / Semi leader,,,2mo,,simplify:HW,https://careers.cisco.com/global/en/job/2011256,list-bot-verified 2026-06-10
Figma,"Software Engineer, Full Stack",Software,"San Francisco, CA",US,Big Tech / Semi leader,,,Jun 05,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6906b43363502c0aded82a7e,listed<=7d jobright 2026-06-10
Figma,"Software Engineer, Full Stack",Software,"San Francisco, CA • New York, NY • United States",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:SW,https://jobright.ai/jobs/info/690674c4122e8474c78e01eb,listed<=7d jobright 2026-06-10
Figma,"Software Engineer, Full Stack",Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:SW,https://jobright.ai/jobs/info/6a072893078fec52738ab32c,listed<=7d jobright 2026-06-10
Figma,"Software Engineer, Full Stack",Software,"New York, NY",US,Big Tech / Semi leader,,,Jun 05,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a072893078fec52738ab325,listed<=7d jobright 2026-06-10
FlexAI,Software Engineer – New Grad,Software,"San Jose, CA",US,Big Tech / Semi leader,,,2mo,,simplify:SW,https://ats.rippling.com/flexai/jobs/93ada67c-8527-427c-b2f6-4a5557b00674,list-bot-verified 2026-06-10
GlobalFoundries,Systems Engineer - Networking,Software,"Richardson, TX",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a14160a35df33047ace1593,listed<=7d jobright 2026-06-10
Google,Data Engineer,Software,"Austin, TX, USA",US,Big Tech / Semi leader,,,Jun 08,Hybrid,jobright:ENG,https://jobright.ai/jobs/info/6a272762ca77fd3096d25b9e,listed<=7d jobright 2026-06-10
Google,"Silicon System and Software Integration Engineer, University Graduate",Software,US (see posting),US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://www.google.com/about/careers/applications/jobs/results/116256918288114374-silicon-system-and-software-integration-engineer-university-graduate,search-verified 2026-06-10 (Google Careers ID+title match)
NVIDIA,Systems Software Engineer - New College Grad 2026,Software,"US, OR, Hillsboro",US,Big Tech / Semi leader,$172k/yr,,30d,,speedy:FAANG,https://nvidia.wd5.myworkdayjobs.com/en-US/nvidiaexternalcareersite/job/US-OR-Hillsboro/Systems-Software-Engineer---New-College-Grad-2026_JR2017083,list-bot-verified 2026-06-10
NVIDIA,Deep Learning Software Engineer - TensorRT Performance - New College Grad 2026,Software,"US, CA, Santa Clara",US,Big Tech / Semi leader,$172k/yr,,68d,,speedy:FAANG,https://nvidia.wd5.myworkdayjobs.com/en-US/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Deep-Learning-Software-Engineer--TensorRT-Performance---New-College-Grad-2026_JR2015071,list-bot-verified 2026-06-10
NVIDIA,"Software Engineer, AI and DL Kernel Libraries - New College Grad 2026",Software,US (see posting),US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Software-Engineer--AI-and-DL-Kernel-Libraries---New-College-Grad-2026_JR2018473,search-verified 2026-06-10 (job+apply pages indexed)
Oracle,Software Developer,Software,"Kansas City, MO, United States",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:SW,https://jobright.ai/jobs/info/6a18ed4e54a441713ae89245,listed<=7d jobright 2026-06-10
Palantir Technologies,"Backend Software Engineer - Infrastructure, Foundations",Software,"New York, NY",US,Big Tech / Semi leader,,,Jun 06,Hybrid,jobright:SW,https://jobright.ai/jobs/info/68cccf42fa466330fef91b75,listed<=7d jobright 2026-06-10
PayPal,Machine Learning Engineer,Software,"Austin, Texas, United States of America",US,Big Tech / Semi leader,,,Jun 04,Hybrid,jobright:ENG,https://jobright.ai/jobs/info/6a079995403fc339507e658a,listed<=7d jobright 2026-06-10
PayPal,Machine Learning Engineer,Software,"Chicago, Illinois, United States of America",US,Big Tech / Semi leader,,,Jun 04,Hybrid,jobright:ENG,https://jobright.ai/jobs/info/6a079994403fc339507e6589,listed<=7d jobright 2026-06-10
Pinterest,"Software Engineer I, Backend",Software,"San Francisco, CA",US,Big Tech / Semi leader,,,Jun 09,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a28a89b1dbd8437bebcc98f,listed<=7d jobright 2026-06-10
Qualcomm,GPU Software Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,Jun 10,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0d235c0411d7417a1bfaf2,listed<=7d jobright 2026-06-10
Qualcomm,#Product Software Engineer,Software,"San Diego, CA",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:SW,https://jobright.ai/jobs/info/6a281e05883c0d3be653f87d,listed<=7d jobright 2026-06-10
Roblox,"Software Engineer, Storage",Software,"San Mateo, CA, United States",US,Big Tech / Semi leader,,,Jun 09,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a288e55883c0d3be6542c51,listed<=7d jobright 2026-06-10
Salesforce,"AI Builder, Emerging Talent",Software,"Illinois - Chicago, US",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69fad8c9d21cf86d1e3cd30c,listed<=7d jobright 2026-06-10
Salesforce,"AI Builder, Emerging Talent",Software,"Washington - Seattle, US",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69fadb9938179b6f1ae72aa1,listed<=7d jobright 2026-06-10
Salesforce,"AI Builder, Emerging Talent",Software,"Massachusetts - Burlington, US",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69fad8b5e1560008411539c2,listed<=7d jobright 2026-06-10
Salesforce,"AI Builder, Emerging Talent",Software,"Georgia - Atlanta, US",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69fad8b5e1560008411539c3,listed<=7d jobright 2026-06-10
Salesforce,"AI Builder, Emerging Talent",Software,"California - San Francisco, US",US,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69fad8b5e1560008411539be,listed<=7d jobright 2026-06-10
Sony Interactive Entertainment,Software Engineer 1,Software,"San Diego, CA",US,Big Tech / Semi leader,,,18d,,simplify:SW,https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/5859292004,list-bot-verified 2026-06-10
Sony Interactive Entertainment,Software Engineer I,Software,USA-WI-Madison,US,Big Tech / Semi leader,,,Jun 04,On Site,jobright:SW,https://jobright.ai/jobs/info/6a1bb40e2b206f3955eba394,listed<=7d jobright 2026-06-10
