Company,Title,Track,Location,Region,Tier,Salary,Flags,Posted_Age,WorkModel,Source,URL
Garmin Taiwan,軟體工程師(嵌入式系統_健身產品)_汐止UTOWN,Firmware / Embedded,新北汐止,TW,Big Tech / Semi leader,,,,,agent:TW-sweep,https://www.104.com.tw/job/42hbr
Garmin Taiwan,Garmin 校園徵才—新鮮人職缺 (R&D 軟/韌體/電子),Firmware / Embedded,汐止/中壢/林口,TW,Big Tech / Semi leader,,,entry:新鮮人,,agent:TW-sweep,https://garmincareersasia.com/%E6%96%B0%E9%AE%AE%E4%BA%BA%E8%81%B7%E7%BC%BA
Google,"Software Engineer, PhD, Early Career, Embedded Systems and Firmware, 2026 Start",Firmware / Embedded,"Raleigh, NC",US,Big Tech / Semi leader,,,Jun 04,On Site,jobright:SW,https://jobright.ai/jobs/info/6a025a25238f143e83533891
Google,"Modem Power Firmware Engineer, Pixel",Firmware / Embedded,"San Diego, CA",US,Big Tech / Semi leader,,,May 19,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0ca0a34d9320363687a333
Google,"Software Engineer, PhD, Early Career, Embedded Systems and Firmware, 2026 Start",Firmware / Embedded,"Los Angeles, CA",US,Big Tech / Semi leader,,,May 23,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6973f6d1bc8e722e7b18dd14
Google,"Software Engineer, PhD, Early Career, Embedded Systems and Firmware, 2026 Start",Firmware / Embedded,"Sunnyvale, CA",US,Big Tech / Semi leader,,,May 23,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6973eb5737785856350dbbf9
Google,"Software Engineer, PhD, Early Career, Embedded Systems and Firmware, 2026 Start",Firmware / Embedded,"Kirkland, WA",US,Big Tech / Semi leader,,,May 23,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6973eed0bc8e722e7b18d43e
Google,"Software Engineer, PhD, Early Career, Embedded Systems and Firmware, 2026 Start",Firmware / Embedded,"Mountain View, CA",US,Big Tech / Semi leader,,,May 23,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6973ec7137785856350dbd60
Google,"Software Engineer, PhD, Early Career, Embedded Systems and Firmware, 2026 Start",Firmware / Embedded,"New York, NY",US,Big Tech / Semi leader,,,May 01,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6973f7c037785856350dd961
Google,"Software Engineer, PhD, Early Career, Embedded Systems and Firmware, 2026 Start",Firmware / Embedded,"Atlanta, GA",US,Big Tech / Semi leader,,,May 01,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6973f1b1bc8e722e7b18d78e
Intel,Linux Kernel Engineer,Firmware / Embedded,"Folsom, CA",US,Big Tech / Semi leader,,,Apr 13,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69dd4dd0738f2f099e8b579b
Intel,Memory Systems Firmware Development Engineer,Firmware / Embedded,"US, Oregon, Hillsboro",US,Big Tech / Semi leader,,,Apr 02,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69cef2db54f00230c6d04f11
Intel,Memory Systems Firmware Development Engineer,Firmware / Embedded,"US, California, Folsom",US,Big Tech / Semi leader,,,Apr 02,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69cef2d0366bb95ba551133c
KLA,Software Engineer ( Embedded Software/Firmware Development / Embedded Image Processing ),Firmware / Embedded,"Ann Arbor, MI, US",US,Big Tech / Semi leader,,,Jun 09,On Site,jobright:SW,https://jobright.ai/jobs/info/6a28ba591dbd8437bebcceae
MediaTek 聯發科,2026校招/研替/應屆預聘_軟韌體開發 (Camera/Smart Display/Multimedia/Audio/Video),Firmware / Embedded,台北,TW,Big Tech / Semi leader,,,entry:2026應屆/研替/預聘,,agent:TW-sweep,https://tw.linkedin.com/jobs/view/4293040636
MediaTek 聯發科,Wireless Communication System Firmware Engineer,Firmware / Embedded,新竹,TW,Big Tech / Semi leader,,,,,agent:TW-sweep,https://careers.mediatek.com/en/jobs/MTK120250425000
MediaTek 聯發科,4G LTE/5G NR Software/Embedded Firmware Development Engineer,Firmware / Embedded,新竹,TW,Big Tech / Semi leader,,,,,agent:TW-sweep,https://careers.mediatek.com/en/jobs/MTK120180312000
MediaTek 聯發科,(Automotive) Software/Firmware Engineer,Firmware / Embedded,台灣,TW,Big Tech / Semi leader,,,,,agent:TW-sweep,https://careers.mediatek.com/en/jobs/MTK120251201000
MediaTek 聯發科,(Automotive) MCU/MPU Embedded Software and Firmware Engineer_Chupei,Firmware / Embedded,竹北,TW,Big Tech / Semi leader,,,,,agent:TW-sweep,https://careers.mediatek.com/en/jobs/MTK120250529008
Microsoft,Firmware Engineer,Firmware / Embedded,"Redmond, WA",US,Big Tech / Semi leader,,,May 22,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a05bcdca88ea73abf7f32fd
NVIDIA Taiwan,GPU Firmware Engineer (RDSS),Firmware / Embedded,Taipei,TW,Big Tech / Semi leader,,,entry:RDSS 研替 應屆,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/GPU-Firmware-Engineer--RDSS-Intern-_JR2001138-1
NVIDIA Taiwan,GPU Firmware Engineer (RDSS) — security/MCU/Display FW,Firmware / Embedded,Taipei,TW,Big Tech / Semi leader,,,entry:RDSS 研替 應屆,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/GPU-Firmware-Engineer--RDSS-Intern-_JR1975084-1
Qualcomm,Graphics Software Kernel Mode Engineer,Firmware / Embedded,"San Diego, CA",US,Big Tech / Semi leader,,,May 23,,vansh,https://careers.qualcomm.com/careers/job/446705709910
Qualcomm,Embedded DSP Software Engineer,Firmware / Embedded,"San Diego, CA",US,Big Tech / Semi leader,,,Mar 31,,vansh,https://careers.qualcomm.com/careers/job/446704474013
Qualcomm,GPU Kernel Development Engineer (Multiple Levels Available),Firmware / Embedded,"San Diego, CA",US,Big Tech / Semi leader,,,May 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69b3fc955697383741388bf8
Qualcomm,#Embedded Software Engineer,Firmware / Embedded,"San Diego, CA",US,Big Tech / Semi leader,,,May 29,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a0d9cc280bf0430c7624a1e
Qualcomm,Embedded DSP Software Engineer,Firmware / Embedded,"Markham, Ontario, Canada",US,Big Tech / Semi leader,,,May 27,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a0ce1b2a235d749afa916b3
Qualcomm,#Embedded Software Engineer – Products and Integration,Firmware / Embedded,"San Diego, CA",US,Big Tech / Semi leader,,,May 22,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69fde2ed4b9bbf21744ac780
Qualcomm,#Embedded Software Development Engineer,Firmware / Embedded,"San Diego, CA",US,Big Tech / Semi leader,,,May 06,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69a6f21b2672cb0acb4b576c
Qualcomm,"Embedded Real Time Operating System Software Engineer (QuRT OS, Zephyr)",Firmware / Embedded,"San Diego, CA",US,Big Tech / Semi leader,,,Apr 09,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69db1e97b67cec4f9b0ad523
Rivian and Volkswagen Group Technologies,Embedded Software Engineer - Infotainment,Firmware / Embedded,"Toronto, Ontario",US,Big Tech / Semi leader,,,Jun 02,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a13ae209f654b3359cf6844
Seagate Technology,Firmware Engineer I,Firmware / Embedded,"Longmont, CO",US,Big Tech / Semi leader,,,Apr 21,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69dd6ae1738f2f099e8b6128
Seagate Technology,Firmware Engineer - Early Career,Firmware / Embedded,"Longmont, CO",US,Big Tech / Semi leader,,,Apr 02,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69c4dae96f4f855eeda78e19
Snap Inc.,"Embedded Software Engineer, Level 3",Firmware / Embedded,"San Diego, CA",US,Big Tech / Semi leader,,,May 25,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/698689bd0f6f7e7a2ce18b29
SpaceX,Wireless Firmware Engineer (Starlink Mobile),Firmware / Embedded,"Redmond, WA",US,Big Tech / Semi leader,,us-person-likely,Jun 06,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0784a0403fc339507e59bd
SpaceX,Wireless Firmware Engineer (Starlink Mobile),Firmware / Embedded,"Sunnyvale, CA",US,Big Tech / Semi leader,,us-person-likely,Jun 06,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a07604f3b54ed42d74ccafa
SpaceX,Wireless Firmware Engineer (Direct To Cell),Firmware / Embedded,"Sunnyvale, CA",US,Big Tech / Semi leader,,us-person-likely,May 04,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/696aadea350cf4380311a53d
SpaceX,Wireless Firmware Engineer (Direct To Cell),Firmware / Embedded,"Redmond, WA",US,Big Tech / Semi leader,,us-person-likely,May 04,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/696aa261db26b618950dca6c
SpaceX,"Embedded Software Engineer, Satellite Antenna (Starlink)",Firmware / Embedded,"Redmond, WA",US,Big Tech / Semi leader,,us-person-likely,Jun 01,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a1aef4d547e292ae139b479
SpaceX,Embedded Software Engineer (Starlink),Firmware / Embedded,"Hawthorne, CA",US,Big Tech / Semi leader,,us-person-likely,May 15,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a06fa7f4a0a6a7e7d81d72b
Tesla,"Software Integration Engineer, Factory Firmware",Firmware / Embedded,"Fremont, CA",US,Big Tech / Semi leader,,,Aug 28,,vansh,https://www.tesla.com/careers/search/job/249467
Tesla,Kernel Software Engineer,Firmware / Embedded,"Palo Alto, CA",US,Big Tech / Semi leader,,,Aug 28,,vansh,https://www.tesla.com/careers/search/job/248966
Tesla,"Firmware Engineer, Silicon Development",Firmware / Embedded,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 27,,vansh,https://www.tesla.com/careers/search/job/244793
Tesla,Firmware Validation Engineer & Flashing Engineer,Firmware / Embedded,"Palo Alto, CA",US,Big Tech / Semi leader,,,May 25,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a14fd9edc845f4be5bd3927
Tesla,"Embedded Firmware Engineer, Battery Management System",Firmware / Embedded,"Palo Alto, CA",US,Big Tech / Semi leader,,,May 26,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a165b6fa429fd279da98026
Western Digital,"New College Grad Engineer, Firmware Engineering",Firmware / Embedded,"Irvine, CA",US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://jobs.smartrecruiters.com/WesternDigital/743999976965184-new-college-grad-engineer-firmware-engineering
🔥 Google,Software Engineer – Early Career - Embedded Systems and Firmware,Firmware / Embedded,"9 locationsSeattle, WA; LA; Raleigh, NC; Durham, NC; Kirkland, WA; NYC; Sunnyvale, CA; Mountain View, CA; Atlanta, GA",US,Big Tech / Semi leader,,,6mo,,simplify:HW,https://www.google.com/about/careers/applications/jobs/results/96957711316329158
Amazon,"Hardware Development Engineer, Hardware Development, Amazon LEO",Hardware (general),"Redmond, Washington, USA",US,Big Tech / Semi leader,,,Jun 06,On Site,jobright:ENG,https://jobright.ai/jobs/info/6958f673f1f8465b79ef94fb
Amazon,"Hardware Simulator SDE I, AWS Machine Learning Accelerators, Annapurna Labs",Hardware (general),"Cupertino, CA",US,Big Tech / Semi leader,,,Jul 05,,vansh,https://www.amazon.jobs/en/jobs/2940695/hardware-simulator-sde-i-aws-machine-learning-accelerators-annapurna-labs
Amazon,"Quantum Hardware Engineer, Amazon's Center for Quantum Computing, Device Team",Hardware (general),"Pasadena, California, USA",US,Big Tech / Semi leader,,,Jun 06,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d74c88cfdc6132f9471842
Amazon,"Hardware Development Engineer, Quantum Computing",Hardware (general),"Pasadena, California, USA",US,Big Tech / Semi leader,,,May 28,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69890fb68ca8121a3a6b6c22
Amazon,"Hardware Development Engineer, Quantum Computing",Hardware (general),"Pasadena, CA",US,Big Tech / Semi leader,,,May 28,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69899f720f6f7e7a2ce49f5f
Amazon,"Hardware Development Engineer, Hardware Development, Amazon LEO",Hardware (general),"Redmond, WA",US,Big Tech / Semi leader,,,May 20,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/695bfb85aa05c26e7ab55069
Amazon,"Hardware Support Engineer, Robotics Technical Services",Hardware (general),"Richmond, VA",US,Big Tech / Semi leader,,,May 20,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f0b732b27fee43e8cd459b
Amazon,"Hardware Support Engineer, Robotics Technical Services",Hardware (general),"Virginia Beach, VA",US,Big Tech / Semi leader,,,May 19,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f0cb32825a315d7ca34415
Amazon,"Hardware Support Engineer, Robotics Technical Services",Hardware (general),"Charlotte, NC",US,Big Tech / Semi leader,,,May 19,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f0cb32825a315d7ca34416
Amazon,"Hardware Support Engineer, Robotics Technical Services",Hardware (general),"Garner, NC",US,Big Tech / Semi leader,,,May 19,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f0c7858d8d624381a980b6
Amazon,"Hardware Support Engineer, Robotics Technical Services",Hardware (general),"Arlington, VA",US,Big Tech / Semi leader,,,May 19,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f0cb508feca91f1491ccb0
Amazon,"Hardware Support Engineer, Robotics Technical Services",Hardware (general),"Wilmington, DE",US,Big Tech / Semi leader,,,May 19,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f0c78162b48c6838791a6e
Amazon,"Hardware Support Engineer, Robotics Technical Services",Hardware (general),"Mount Juliet, TN",US,Big Tech / Semi leader,,,May 19,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f0c78162b48c6838791a6d
Amazon,"Hardware Support Engineer, Robotics Technical Services",Hardware (general),"Nashville, TN",US,Big Tech / Semi leader,,,May 19,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f0c7848d8d624381a980b4
Amazon Web Services (AWS),"2026 Annapurna Labs at AWS, Early Career (US) - Machine Learning Systems & Silicon Innovation",Hardware (general),"Cupertino, CA",US,Big Tech / Semi leader,,,May 25,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6986a7f30f6f7e7a2ce1b47b
Amazon Web Services (AWS),"2026 Annapurna Labs at AWS, Early Career (US) - Machine Learning Systems & Silicon Innovation",Hardware (general),"Seattle, WA",US,Big Tech / Semi leader,,,May 25,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6986be4c0f6f7e7a2ce1d8f6
Amazon Web Services (AWS),"Quantum Hardware Engineer, Amazon's Center for Quantum Computing, Device Team",Hardware (general),"Pasadena, CA",US,Big Tech / Semi leader,,,May 21,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d7b47d738f2f099e896a6c
Amazon Web Services (AWS),"Lab Engineer, NPD Hardware",Hardware (general),"Cupertino, CA",US,Big Tech / Semi leader,,,Apr 21,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69b000b5dfaeda6ff5993155
Analog Devices,Semiconductor Device Engineer,Hardware (general),"Wilmington, MA",US,Big Tech / Semi leader,,,Apr 11,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69bee2da48282272930197b1
Anduril Industries,"Electrical Engineer, Maneuver Dominance",Hardware (general),"Costa Mesa, California, United States",US,Big Tech / Semi leader,,us-person-likely,Jun 03,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0700754a0a6a7e7d81f5e8
Anduril Industries,"Electrical Engineer, Maneuver Dominance",Hardware (general),"Costa Mesa, CA (HQ)",US,Big Tech / Semi leader,,us-person-likely,Jun 03,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0700764a0a6a7e7d81f5ec
Anduril Industries,"Electrical Engineer, Maneuver Dominance",Hardware (general),"Costa Mesa, CA",US,Big Tech / Semi leader,,us-person-likely,May 29,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69a8f1d22580d3183f011d5a
Anduril Industries,Early Career Electrical Engineer,Hardware (general),"Costa Mesa, CA",US,Big Tech / Semi leader,,us-person-likely,May 22,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f3dd066942c746fa69596e
Anduril Industries,Early Career Electrical Engineer,Hardware (general),"Atlanta, GA",US,Big Tech / Semi leader,,us-person-likely,May 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a06fe12152f493123c4b8c2
Anduril Industries,Early Career Electrical Engineer,Hardware (general),"Costa Mesa, California, United States",US,Big Tech / Semi leader,,us-person-likely,May 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f3dc7c1f90bd6ae23d2465
Anduril Industries,Early Career Electrical Engineer,Hardware (general),"Costa Mesa, CA (HQ)",US,Big Tech / Semi leader,,us-person-likely,May 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a06fdfb152f493123c4b86d
Annapurna Labs,Silicon & AI Systems Innovation Engineer,Hardware (general),"Austin, TXSeattle, WACupertino, CA",US,Big Tech / Semi leader,,,Oct 30,,vansh,https://www.amazon.jobs/en/jobs/3116902/2026-annapurna-labs-at-aws-early-career-us-silicon-ai-systems-innovation
Applied Materials,Hardware (HW) Qualification and Development Support Team (DST) Engineer I,Hardware (general),"Santa Clara, CA",US,Big Tech / Semi leader,,,Apr 28,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f0f50cb27fee43e8cd65e2
Applied Materials,Electrical Engineer (New College Grad),Hardware (general),"Santa Clara, CA",US,Big Tech / Semi leader,,,Apr 18,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69c6eafd1818a24cd84c9bf8
BASF Environmental Catalyst and Metal Solutions,Instrument & Electrical Engineer - Seneca,Hardware (general),"Seneca, SC",US,Big Tech / Semi leader,,,Apr 08,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d6a24f706f771673babd32
GlobalFoundries,Semiconductor Fab Automation Engineer (New College Grad),Hardware (general),"Essex Junction, VT",US,Big Tech / Semi leader,,,May 22,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0b85cb0411d7417a1b1f26
GlobalFoundries,Semiconductor Fab Automation Engineer (New College Grad),Hardware (general),"Essex Junction, US",US,Big Tech / Semi leader,,,May 18,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0b742a22d0d34036c8c6eb
GlobalFoundries,Silicon Photonics Module Packaging Integration Engineer (2026 New College Graduate),Hardware (general),"Essex Junction, VT",US,Big Tech / Semi leader,,,Apr 24,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69ebddd0dc35f7132c4b3f27
GlobalFoundries,Silicon Photonics Module Packaging Integration Engineer (2026 New College Graduate),Hardware (general),"Malta, NY",US,Big Tech / Semi leader,,,Apr 24,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69ebfcef7820c036924f8730
Google,"Hardware Architecture Modeling Engineer, PhD, University Graduate",Hardware (general),"Sunnyvale, CA",US,Big Tech / Semi leader,,,May 23,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6973fc58bc8e722e7b18e120
Google,"Electronics Hardware Lab Generalist, Quantum AI",Hardware (general),"Boulder, CO",US,Big Tech / Semi leader,,,Apr 04,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69b480c406c1ba00c545fc85
Google Taiwan,"Hardware Engineer, Cloud Platforms, Early Career — early career",Hardware (general),Taipei,TW,Big Tech / Semi leader,,,entry:early career,,agent:TW-sweep,https://www.byp.network/jobs/525630604-hardware-engineer-cloud-platforms-early-career-at-google
Hewlett Packard Enterprise,Electrical/Hardware Engineer,Hardware (general),"Spring, Texas, United States of America",US,Big Tech / Semi leader,,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a26251114de9460dc8490e6
Hewlett Packard Enterprise,Electrical Hardware Engineer – HPC/AI Platform Engineering - Early Career,Hardware (general),"Spring, TX",US,Big Tech / Semi leader,,,May 28,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a162593dc845f4be5bdcf93
Hewlett Packard Enterprise,Electrical/Hardware Engineer I,Hardware (general),"Spring, TX",US,Big Tech / Semi leader,,,May 28,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a110ca869bd827926af216a
Hewlett Packard Enterprise,Electrical/Hardware Engineer I,Hardware (general),"Spring, Texas, United States of America",US,Big Tech / Semi leader,,,May 21,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0fbcb59f654b3359ce8012
Hewlett Packard Enterprise,Hardware Electrical Engineer - Software,Hardware (general),"Spring, Texas, United States of America",US,Big Tech / Semi leader,,,May 06,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fb8b5618b94b2515be31cd
Intel,FTM Portland Community College Quick Start Semiconductor Training Program,Hardware (general),"US, Oregon, Hillsboro, US",US,Big Tech / Semi leader,,,Apr 22,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69e8be4a0a6e09555303640e
Intel,Silicon Packaging Design Engineer,Hardware (general),"Hillsboro, OR",US,Big Tech / Semi leader,,,Apr 22,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d5dc61366bb95ba55496b2
Intel,Silicon Packaging Design Engineer,Hardware (general),"Phoenix, AZ",US,Big Tech / Semi leader,,,Apr 07,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d5b633cfdc6132f94641de
Intel Taiwan,2026 Intel Taiwan Campus Recruitment (新鮮人職缺+實習),Hardware (general),Taipei/Hsinchu,TW,Big Tech / Semi leader,,,entry:新鮮人/應屆,,agent:TW-sweep,https://career.ntu.edu.tw/board/detail/sn/4253
Intel Taiwan,"PDK Engineer (PDK validation, 3DIC, back-end checks)",Hardware (general),Taipei,TW,Big Tech / Semi leader,,,,,agent:TW-sweep,https://jobs.intel.com/en/job/taipei/pdk-engineer/41147/61714431840
Keysight Technologies,Hardware Design Engineer,Hardware (general),"Calabasas, CA",US,Big Tech / Semi leader,,,Apr 30,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f3c683461b9b613a623cb5
Mesabi Metallics Company LLC,Electrical Engineer,Hardware (general),"Paducah, KY",US,Big Tech / Semi leader,,,May 14,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0585c4f3d6cc51d63897f1
Microchip Technology Inc.,Engineer I - Hardware (Electrical),Hardware (general),"Beverly, MA",US,Big Tech / Semi leader,,,May 14,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a060c1a320bff2205ea74ba
Micron 台灣美光,"2026 Spring Campus Hiring (NT$50k/月起, 多工程職類)",Hardware (general),Taichung,TW,Big Tech / Semi leader,,,entry:應屆/畢業2年內,,agent:TW-sweep,https://micron.wd1.myworkdayjobs.com/zh-TW/External/job/XMLNAME-2026-Spring-Campus-Hiring-_JR87270
Micron 台灣美光,DRAM Product Engineer - Mobile Product,Hardware (general),Taichung,TW,Big Tech / Semi leader,,,,,agent:TW-sweep,https://careers.micron.com/careers/job/17756092-dram-product-engineer-mobile-product-taichung-city-taichung-city-taiwan
NVIDIA,"New Grad 2026: Applied AI Engineer, Silicon Co-Design Group, Masters/PhD",Hardware (general),"Santa Clara, CA",US,Big Tech / Semi leader,,,Apr 25,,vansh,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Applied-AI-Engineer--Silicon-Co-Design-Group--New-College-Grad-2026_JR2015814
NVIDIA,"Applied AI Engineer, Silicon Co-Design Group, New College Grad 2026",Hardware (general),"Santa Clara, CA",US,Big Tech / Semi leader,,,Apr 23,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69eb3d8a16b2612c2a11a661
NVIDIA,Silicon Co-Design Engineer - New College Grad 2026,Hardware (general),"Santa Clara, CA",US,Big Tech / Semi leader,,,Apr 01,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69b0d523dfaeda6ff59b70e0
NVIDIA AI,"Applied AI Engineer, Silicon Co-Design Group, New College Grad 2026",Hardware (general),"Santa Clara, CA",US,Big Tech / Semi leader,,,Apr 24,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69ebbc364b0fa35a7077df23
NVIDIA Taiwan,Physical Design Engineer (RDSS),Hardware (general),Hsinchu,TW,Big Tech / Semi leader,,,entry:RDSS 研替 應屆,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Physical-Design-Engineer--RDSS-Intern-_JR1989433
NVIDIA Taiwan,"Product Test Engineer (RDSS, 2026 program)",Hardware (general),Hsinchu,TW,Big Tech / Semi leader,,,entry:RDSS 研替 應屆,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Hsinchu/Product-Test-Engineer--RDSS-Intern-_JR2007413-1
NVIDIA Taiwan,"System Engineer, Enterprise (RDSS) — GPU server HW/system",Hardware (general),Taipei,TW,Big Tech / Semi leader,,,entry:RDSS 研替 應屆,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Taipei/System-Engineer--Enterprise--RDSS-Intern-_JR2002908
OpenAI,Hardware Tools Engineer,Hardware (general),"San Francisco, CA",US,Big Tech / Semi leader,,,May 06,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69eb92f27820c036924f4e3c
Qualcomm,Modem HW Design Engineer – AI Driven Next Gen Modem Hardware Development,Hardware (general),"Boxborough, MA",US,Big Tech / Semi leader,,,May 05,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fb18fd18b94b2515bdf189
Qualcomm,Board Level Digital Hardware Design Engineer,Hardware (general),"San Diego, CA",US,Big Tech / Semi leader,,,Apr 24,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69eb7fac4b0fa35a7077b9dc
San Francisco Municipal Transportation Agency (SFMTA),Assistant Electrical Engineer,Hardware (general),San Francisco Bay Area,US,Big Tech / Semi leader,,,May 06,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fb9aed86d5cd46527d7287
Siemens,Electrical Engineer - Gas Insulated Switchgear (GIS) (Early-to-Mid Career),Hardware (general),"Wendell, NC",US,Big Tech / Semi leader,,,May 21,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0fe18e12f8b43cf3982253
Siemens,Electrical Engineer - GIS,Hardware (general),"Wendell, NC",US,Big Tech / Semi leader,,,Apr 04,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6997bb2581476f6176afdfbc
Siemens Healthineers,Hardware Installation Eng - Upgrades - Identify Product - FIeld/Travel HW,Hardware (general),"Atlanta, GA",US,Big Tech / Semi leader,,,May 11,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69e9bdca0a6e09555303d567
SpaceX,RF Silicon Software Engineer (RFIC Engineering),Hardware (general),"Redmond, WA",US,Big Tech / Semi leader,,us-person-likely,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a2774a2a2eda26df4303de5
SpaceX,"Hardware Test Specialist, Failure Analysis (Starlink)",Hardware (general),"Redmond, WA",US,Big Tech / Semi leader,,us-person-likely,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6998d4a7e0bddb6acac7bfe4
SpaceX,RFIC Engineer (Starshield Silicon),Hardware (general),"Hawthorne, CA",US,Big Tech / Semi leader,,us-person-likely,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0645477c753c287f701678
